Time	CPU Temperature	CPU Frequency	Ambient Temperature
717.8	61.8	1500.3	24.6
719.9	61.8	1500.3	24.6
722.1	62.3	1500.3	24.6
724.3	62.3	1500.3	24.6
726.4	62.3	1500.3	24.6
728.6	62.8	1500.3	24.6
730.8	61.3	1500.4	24.6
732.9	62.3	1500.3	24.6
735.1	62.3	1500.3	24.6
737.3	62.3	1500.4	24.6
739.4	62.3	1500.3	24.6
741.6	61.8	1500.3	24.6
743.8	60.8	1500.4	24.6
746.0	62.3	1500.4	24.6
748.1	61.8	1500.4	24.6
750.3	61.3	1500.3	24.6
752.5	61.8	1500.3	24.6
754.6	62.3	1500.3	24.6
756.8	61.3	1500.4	24.6
759.0	61.3	1500.3	24.6
761.1	63.3	1500.3	24.6
763.3	62.3	1500.3	24.6
765.5	62.3	1500.4	24.6
767.6	62.3	1500.3	24.6
769.8	61.8	1500.3	24.6
771.9	61.8	1500.4	24.6
774.1	62.3	1500.3	24.6
776.3	62.8	1500.3	24.6
778.4	61.8	1500.4	24.6
780.6	62.3	1500.3	24.6
782.8	62.3	1500.3	24.6
785.0	62.3	1500.3	24.6
787.1	62.3	1500.3	24.6
789.3	62.3	1500.3	24.6
791.5	61.8	1500.3	24.6
793.7	62.8	1500.4	24.6
795.8	62.8	1500.4	24.6
798.0	62.3	1500.4	24.6
800.2	63.7	1500.3	24.6
802.4	62.3	1500.3	24.6
804.5	63.3	1500.4	24.6
806.7	62.8	1500.3	24.6
808.9	63.3	1500.3	24.6
811.1	62.8	1500.4	24.6
813.2	62.8	1500.4	24.6
815.4	63.3	1500.4	24.6
817.6	61.3	1500.3	24.6
819.8	63.3	1500.3	24.6
821.9	63.7	1500.4	24.6
824.1	62.8	1500.4	24.6
826.3	62.3	1500.3	24.6
828.4	62.8	1500.4	24.6
830.6	63.3	1500.3	24.6
832.7	62.8	1500.3	24.6
834.9	62.8	1500.3	24.6
837.1	62.3	1500.3	24.6
839.3	62.8	1500.4	24.6
841.5	62.8	1500.3	24.6
843.6	62.8	1500.4	24.6
845.8	62.8	1500.4	24.6
847.9	63.3	1500.4	24.6
850.1	63.3	1500.3	24.6
852.3	63.3	1500.3	24.6
854.4	63.3	1500.3	24.6
856.6	63.3	1500.3	24.6
858.8	63.7	1500.3	24.6
860.9	62.8	1500.3	24.6
863.1	62.8	1500.4	24.6
865.3	63.3	1500.4	24.6
867.5	62.8	1500.3	24.6
869.6	62.8	1500.3	24.6
871.8	64.2	1500.3	24.6
874.0	62.8	1500.4	24.6
876.1	64.2	1500.4	24.6
878.3	62.3	1500.3	24.6
880.5	63.3	1500.3	24.6
882.6	63.7	1500.3	24.6
884.8	63.3	1500.4	24.6
887.0	63.7	1500.3	24.6
889.1	62.8	1500.3	24.6
891.3	63.3	1500.3	24.6
893.5	63.3	1500.3	24.6
895.6	63.7	1500.4	24.6
897.8	62.8	1500.3	24.6
900.0	63.3	1500.3	24.6
902.2	62.3	1500.3	24.6
904.3	63.7	1500.3	24.6
906.5	63.3	1500.3	24.6
908.7	62.8	1500.4	24.6
910.8	62.8	1500.4	24.6
913.0	62.8	1500.4	24.6
915.2	63.3	1500.3	24.6
917.4	63.3	1500.3	24.6
919.5	62.8	1500.4	24.6
921.7	62.8	1500.3	24.6
923.8	63.7	1500.4	24.6
926.0	64.7	1500.4	24.6
928.2	63.3	1500.3	24.6
930.3	64.2	1500.4	24.6
932.5	63.7	1500.3	24.6
934.7	63.7	1500.4	24.6
936.9	63.7	1500.3	24.6
939.1	63.7	1500.4	24.6
941.2	63.7	1500.4	24.6
943.4	63.3	1500.3	24.6
945.5	63.7	1500.4	24.6
947.7	63.7	1500.3	24.6
949.9	63.7	1500.4	24.6
952.1	63.3	1500.3	24.6
954.2	63.3	1500.4	24.6
956.4	62.8	1500.3	24.6
958.6	62.8	1500.3	24.6
960.8	63.7	1500.4	24.6
962.9	63.7	1500.3	24.6
965.1	62.8	1500.4	24.6
967.2	63.7	1500.3	24.6
969.4	64.2	1500.3	24.6
971.6	63.3	1500.4	24.6
973.8	63.7	1500.3	24.6
975.9	63.7	1500.3	24.6
978.1	62.3	1500.3	24.6
980.3	62.3	1500.4	24.6
982.5	61.8	1500.4	24.6
984.6	60.8	1500.4	24.6
986.8	61.3	1500.4	24.6
989.0	58.4	1500.4	24.6
991.2	59.9	1500.4	24.6
993.3	58.9	1500.3	24.6
995.5	57.4	1500.3	24.6
997.7	57.9	1500.3	24.6
999.9	56.9	1500.3	24.6
1002.0	56.4	1500.3	24.6
1004.2	56.4	1500.3	24.6
1006.4	56.0	1500.3	24.6
1008.5	55.5	1500.4	24.6
1010.7	55.0	1500.4	24.6
1012.9	55.5	1500.3	24.6
1015.1	54.5	1500.3	24.6
1017.2	55.5	1500.3	24.6
1019.4	54.5	1500.4	24.6
1021.6	55.5	1500.3	24.6
1023.8	55.0	1500.4	24.6
1025.9	55.0	1500.3	24.6
1028.1	55.0	1500.3	24.6
1030.3	55.0	1500.3	24.6
1032.4	54.5	1500.4	24.6
1034.6	55.0	1500.3	24.6
1036.7	55.0	1500.4	24.6
1038.9	55.5	1500.3	24.6
1041.1	56.0	1500.4	24.6
1043.3	56.0	1500.4	24.6
1045.4	55.5	1500.4	24.6
1047.6	55.0	1500.3	24.6
1049.8	55.0	1500.4	24.6
1051.9	55.0	1500.4	24.6
1054.1	55.5	1500.4	24.6
1056.3	56.4	1500.4	24.6
1058.5	56.0	1500.4	24.6
1060.6	56.0	1500.3	24.6
1062.8	56.9	1500.4	24.6
1064.9	56.4	1500.3	24.6
1067.1	56.4	1500.3	24.6
1069.3	57.4	1500.3	24.6
1071.4	56.9	1500.3	24.6
1073.6	57.4	1500.4	24.6
1075.8	56.0	1500.3	24.6
1077.9	56.4	1500.3	24.6
1080.1	56.0	1500.3	24.6
1082.3	56.0	1500.3	24.6
1084.5	56.9	1500.3	24.6
1086.6	56.4	1500.4	24.6
1088.8	57.9	1500.3	24.6
1091.0	56.9	1500.4	24.6
1093.1	56.9	1500.4	24.6
1095.3	57.4	1500.4	24.6
1097.4	56.9	1500.3	24.6
1099.6	57.4	1500.4	24.6
1101.8	56.9	1500.3	24.6
1103.9	57.4	1500.3	24.6
1106.1	57.9	1500.3	24.6
1108.3	57.4	1500.3	24.6
1110.4	58.4	1500.3	24.6
1112.6	59.4	1500.4	24.6
1114.8	57.4	1500.3	24.6
1116.9	57.9	1500.3	24.6
1119.1	57.9	1500.4	24.6
1121.3	56.9	1500.3	24.6
1123.4	58.4	1500.4	24.6
1125.6	58.9	1500.3	24.6
1127.8	59.4	1500.3	24.6
1130.0	58.4	1500.3	24.6
1132.2	58.4	1500.3	24.6
1134.3	57.9	1500.3	24.6
1136.5	58.4	1500.4	24.6
1138.7	58.9	1500.3	24.6
1140.8	58.4	1500.3	24.6
1143.0	58.9	1500.3	24.6
1145.2	58.4	1500.3	24.6
1147.3	59.4	1500.4	24.6
1149.5	58.4	1500.3	24.6
1151.7	58.4	1500.4	24.6
1153.8	59.4	1500.3	24.6
1156.0	59.4	1500.4	24.6
1158.2	59.4	1500.3	24.6
1160.3	59.4	1500.4	24.6
1162.5	58.9	1500.4	24.6
1164.7	58.9	1500.3	24.6
1166.8	58.9	1500.4	24.6
1169.0	59.9	1500.4	24.6
1171.2	58.9	1500.4	24.6
1173.4	60.8	1500.3	24.6
1175.6	59.9	1500.4	24.6
1177.7	59.9	1500.3	24.6
1179.9	59.4	1500.4	24.6
1182.0	59.9	1500.4	24.6
1184.2	58.9	1500.3	24.6
1186.3	60.3	1500.3	24.6
1188.5	59.4	1500.3	24.6
1190.7	59.9	1500.3	24.6
1192.8	59.4	1500.3	24.6
1195.0	60.3	1500.4	24.6
1197.2	60.3	1500.3	24.6
1199.3	60.3	1500.4	24.6
1201.5	57.4	900.2	24.6
1203.6	55.5	900.2	24.6
1205.7	55.0	1500.3	24.6
1207.8	55.5	600.2	24.6
1210.0	54.5	900.2	24.6
1212.1	55.0	800.2	24.6
1214.3	54.5	700.2	24.6
1216.4	55.0	900.2	24.6
1218.5	54.5	900.2	24.6
1220.7	53.5	1000.3	24.6
1222.8	53.5	800.2	24.6
1224.9	54.5	800.2	24.6
1227.1	53.5	1000.3	24.6
1229.2	52.5	1000.3	24.6
1231.3	54.0	1500.3	24.6
1233.4	52.5	700.2	24.6
1235.6	54.0	900.2	24.6
1237.7	53.5	1000.3	24.6
1239.8	52.5	800.2	24.6
1242.0	52.1	1000.2	24.6
1244.1	53.5	700.2	24.6
1246.2	54.0	900.2	24.6
1248.4	52.5	800.2	24.6
1250.5	52.5	900.2	24.6
1252.6	53.0	1500.3	24.6
1254.8	52.5	1000.2	24.6
1256.9	53.0	1000.2	24.6
1259.0	52.5	1000.3	24.6
1261.2	52.1	900.2	24.6
1263.3	53.0	800.2	24.6
1265.4	52.1	1000.2	24.6
1267.6	52.5	900.2	24.6
1269.7	53.5	900.2	24.6
1271.8	52.5	900.2	24.6
1274.0	53.5	800.2	24.6
1276.1	52.1	1000.3	24.6
1278.2	52.5	900.2	24.6
1280.4	53.0	1000.3	24.6
1282.5	52.1	900.2	24.6
1284.6	53.0	1000.3	24.6
1286.8	52.5	800.2	24.6
1288.9	52.5	900.2	24.6
1291.0	52.5	700.2	24.6
1293.2	52.5	1000.3	24.6
1295.3	52.1	1500.3	24.6
1297.4	52.5	1000.2	24.6
1299.6	53.0	900.2	24.6
1301.7	52.5	1000.2	24.6
1303.9	51.1	1000.3	24.6
1306.0	51.1	1000.2	24.6
1308.1	52.1	800.2	24.6
1310.3	53.0	900.2	24.6
1312.4	52.1	900.2	24.6
1314.5	51.6	1000.3	24.6
1316.6	51.6	700.2	24.6
1318.8	51.6	900.2	24.6
1320.9	52.1	900.2	24.6
1323.0	51.6	900.2	24.6
1325.2	50.6	900.2	24.6
1327.3	51.1	1000.3	24.6
1329.4	51.6	1000.3	24.6
1331.6	51.6	1000.3	24.6
1333.7	51.6	1000.2	24.6
1335.8	50.6	1000.3	24.6
1338.0	51.1	700.2	24.6
1340.1	52.5	1000.3	24.6
1342.3	51.6	1000.3	24.6
1344.4	51.1	900.2	24.6
1346.5	51.1	1500.4	24.6
1348.7	51.6	1000.2	24.6
1350.8	52.1	900.2	24.6
1352.9	50.6	700.2	24.6
1355.1	50.6	900.2	24.6
1357.2	51.6	900.2	24.6
1359.3	51.6	900.2	24.6
1361.5	51.6	900.2	24.6
1363.6	50.6	1000.3	24.6
1365.7	51.6	700.2	24.6
1367.9	51.6	1000.3	24.7
1370.0	50.6	900.2	24.6
1372.1	51.1	900.2	24.6
1374.3	50.1	900.2	24.6
1376.4	51.1	800.2	24.6
1378.6	51.6	1000.3	24.6
1380.7	50.6	900.2	24.6
1382.8	50.6	800.2	24.6
1385.0	51.1	1000.3	24.7
1387.1	50.1	800.2	24.6
1389.2	50.6	1000.3	24.6
1391.4	50.6	900.2	24.6
1393.5	50.1	900.2	24.6
1395.6	51.1	700.2	24.6
1397.8	50.1	900.2	24.6
1399.9	51.1	1000.3	24.6
1402.0	50.6	1500.3	24.6
1404.2	50.6	1500.4	24.6
1406.3	50.6	1000.2	24.6
1408.4	51.1	700.2	24.6
1410.6	51.1	900.2	24.6
1412.7	50.6	700.2	24.6
1414.8	50.6	800.2	24.6
1417.0	51.1	900.2	24.6
1419.1	50.1	900.2	24.6
1421.2	51.6	800.2	24.6
1423.4	49.6	900.2	24.6
1425.5	50.6	800.2	24.6
1427.6	51.6	1000.3	24.6
1429.8	50.6	1000.2	24.6
1431.9	50.1	900.2	24.6
1434.0	51.1	900.2	24.6
1436.2	51.1	900.2	24.6
1438.3	51.1	700.2	24.6
1440.4	50.1	900.2	24.6
1442.6	50.1	1500.4	24.6
1444.7	51.1	1000.2	24.6
1446.8	50.1	900.2	24.6
1449.0	49.6	800.2	24.6
1451.1	50.1	900.2	24.6
1453.2	51.1	700.2	24.7
1455.4	49.6	1000.3	24.7
1457.5	49.6	900.2	24.7
1459.6	50.1	700.2	24.6
1461.8	50.1	900.2	24.6
1463.9	51.6	900.2	24.6
1466.0	49.6	900.2	24.6
1468.2	50.6	1500.4	24.6
1470.3	50.6	900.2	24.6
1472.4	50.1	1000.2	24.6
1474.5	50.1	1000.2	24.6
1476.7	49.1	1500.3	24.6
1478.8	51.1	900.2	24.6
1480.9	50.1	800.2	24.6
1483.0	50.1	800.2	24.7
1485.2	50.1	1500.4	24.7
1487.3	49.6	900.2	24.7
1489.4	50.1	1500.4	24.6
1491.6	51.1	1500.4	24.6
1493.7	49.6	1000.2	24.7
1495.8	48.7	800.2	24.6
1498.0	50.1	1000.3	24.6
1500.1	49.6	900.2	24.6
