Time	CPU Temperature	CPU Frequency	Ambient Temperature
1047.9	44.3	1500.3	29.2
1050.1	44.3	1500.4	29.2
1052.3	44.3	1500.3	29.2
1054.5	44.3	1500.4	29.2
1056.7	45.7	1500.4	29.2
1058.9	45.7	1500.4	29.2
1061.1	45.7	1500.4	29.2
1063.3	45.2	1500.3	29.2
1065.5	44.8	1500.3	29.2
1067.7	44.8	1500.4	29.2
1069.9	44.8	1500.3	29.2
1072.1	45.2	1500.4	29.2
1074.3	45.2	1500.4	29.2
1076.5	44.8	1500.3	29.2
1078.6	43.8	1500.4	29.2
1080.8	44.8	1500.3	29.2
1083.0	44.8	1500.3	29.2
1085.2	44.8	1500.4	29.2
1087.4	44.3	1500.3	29.2
1089.6	44.8	1500.3	29.2
1091.8	45.2	1500.4	29.2
1094.0	45.2	1500.3	29.2
1096.2	44.3	1500.4	29.2
1098.4	44.8	1500.3	29.2
1100.6	44.8	1500.3	29.2
1102.8	45.2	1500.3	29.2
1105.0	45.2	1500.3	29.2
1107.2	45.7	1500.3	29.2
1109.4	44.8	1500.4	29.2
1111.6	44.8	1500.3	29.2
1113.8	45.7	1500.4	29.2
1116.0	45.2	1500.4	29.2
1118.2	45.2	1500.3	29.2
1120.4	44.3	1500.4	29.2
1122.6	44.8	1500.3	29.2
1124.8	45.2	1500.3	29.2
1127.0	44.8	1500.4	29.2
1129.1	44.8	1500.3	29.2
1131.3	44.8	1500.3	29.2
1133.5	44.3	1500.4	29.2
1135.7	44.8	1500.3	29.2
1137.9	45.2	1500.3	29.2
1140.1	45.7	1500.4	29.2
1142.3	44.8	1500.3	29.2
1144.5	44.8	1500.4	29.2
1146.7	44.3	1500.3	29.2
1148.9	44.8	1500.3	29.2
1151.1	44.8	1500.3	29.2
1153.3	45.2	1500.4	29.2
1155.5	44.8	1500.4	29.2
1157.7	45.2	1500.3	29.2
1159.9	45.2	1500.3	29.2
1162.1	45.7	1500.3	29.2
1164.3	46.2	1500.3	29.2
1166.5	44.8	1500.4	29.2
1168.7	44.8	1500.3	29.2
1170.9	44.8	1500.3	29.2
1173.1	44.8	1500.3	29.2
1175.3	44.3	1500.3	29.2
1177.5	44.8	1500.3	29.2
1179.7	44.8	1500.3	29.2
1181.9	45.2	1500.3	29.2
1184.1	44.3	1500.4	29.2
1186.3	45.7	1500.4	29.2
1188.5	44.8	1500.3	29.2
1190.7	45.2	1500.4	29.2
1192.8	45.7	1500.3	29.2
1195.0	45.2	1500.4	29.2
1197.2	45.2	1500.3	29.2
1199.4	43.8	1500.3	29.2
1201.6	41.8	800.2	29.2
1203.7	41.3	1000.3	29.2
1205.9	40.4	900.2	29.2
1208.1	39.9	900.2	29.2
1210.2	39.4	900.2	29.2
1212.4	40.4	1000.2	29.1
1214.5	39.9	1000.3	29.2
1216.7	39.4	1000.2	29.1
1218.9	38.9	1000.3	29.1
1221.0	38.9	900.2	29.1
1223.2	38.4	1000.3	29.1
1225.4	38.9	800.2	29.2
1227.5	38.9	1000.3	29.1
1229.7	38.9	1000.3	29.1
1231.8	39.4	900.2	29.1
1234.0	37.4	900.2	29.1
1236.2	37.9	1000.3	29.1
1238.3	39.4	900.2	29.1
1240.5	38.4	900.2	29.1
1242.6	38.4	900.2	29.1
1244.8	37.9	1000.2	29.1
1247.0	38.4	900.2	29.1
1249.1	38.9	900.2	29.1
1251.3	37.4	1000.2	29.1
1253.5	37.4	900.2	29.1
1255.6	37.4	1000.3	29.1
1257.8	38.4	1000.3	29.1
1260.0	38.4	1000.3	29.1
1262.1	37.9	1000.3	29.1
1264.3	37.9	800.2	29.1
1266.4	38.4	1000.2	29.1
1268.6	37.9	900.2	29.1
1270.7	37.4	900.2	29.1
1272.9	37.4	1000.2	29.1
1275.1	38.4	900.2	29.1
1277.2	37.9	1000.2	29.1
1279.4	37.0	1000.3	29.1
1281.6	37.0	800.2	29.1
1283.7	37.9	900.2	29.1
1285.9	37.9	1000.2	29.1
1288.1	37.4	1000.2	29.1
1290.2	37.9	1500.4	29.1
1292.3	37.4	900.2	29.1
1294.5	37.0	1000.3	29.1
1296.6	37.4	900.2	29.1
1298.8	37.9	900.2	29.1
1301.0	37.0	1000.3	29.1
1303.1	37.0	1000.3	29.1
1305.3	37.0	900.2	29.1
1307.5	37.0	900.2	29.2
1309.6	37.4	1000.2	29.2
1311.8	37.4	800.2	29.1
1313.9	37.4	900.2	29.1
1316.1	36.5	900.2	29.1
1318.3	36.5	900.2	29.2
1320.4	37.0	1500.4	29.1
1322.5	37.0	1000.2	29.2
1324.7	37.0	900.2	29.2
1326.9	36.0	900.2	29.1
1329.0	36.5	1000.3	29.1
1331.2	37.4	900.2	29.1
1333.4	37.9	800.2	29.1
1335.5	37.4	1500.4	29.1
1337.7	37.9	1000.3	29.1
1339.8	37.9	1000.3	29.1
1342.0	37.0	1000.3	29.1
1344.2	36.5	900.2	29.1
1346.3	37.0	1000.3	29.1
1348.5	37.4	900.2	29.1
1350.6	36.5	1000.3	29.1
1352.8	37.4	1000.2	29.1
1355.0	37.4	900.2	29.1
1357.1	37.0	1500.4	29.1
1359.3	37.4	800.2	29.2
1361.4	37.0	1000.2	29.1
1363.6	37.0	1000.2	29.2
1365.8	37.0	900.2	29.1
1367.9	35.5	800.2	29.1
1370.1	36.0	900.2	29.1
1372.2	36.0	1000.3	29.1
1374.4	36.0	1000.2	29.1
1376.6	37.4	900.2	29.1
1378.7	37.0	1000.3	29.1
1380.9	37.0	1000.2	29.2
1383.1	36.5	1000.3	29.1
1385.2	36.5	900.2	29.2
1387.4	37.4	900.2	29.2
1389.5	36.5	1000.2	29.1
1391.7	37.0	1000.2	29.1
1393.9	37.9	800.2	29.1
1396.0	37.0	1000.3	29.1
1398.2	36.5	900.2	29.1
1400.4	36.0	1000.3	29.1
1402.5	37.0	1000.2	29.1
1404.7	35.5	1000.3	29.1
1406.9	37.0	800.2	29.1
1409.0	37.9	1000.3	29.1
1411.2	37.4	1500.4	29.1
1413.3	37.0	1000.3	29.1
1415.5	36.5	1000.2	29.1
1417.7	37.9	900.2	29.1
1419.8	37.0	900.2	29.1
1422.0	37.0	1000.3	29.1
1424.1	36.5	1000.3	29.1
1426.3	36.0	1500.3	29.1
1428.4	36.5	1000.3	29.1
1430.6	37.0	800.2	29.1
1432.7	36.5	900.2	29.1
1434.9	37.0	900.2	29.1
1437.1	36.5	1000.3	29.1
1439.2	37.4	1000.2	29.1
1441.4	36.5	900.2	29.1
1443.5	37.0	900.2	29.1
1445.7	37.0	1500.3	29.1
1447.8	36.5	1000.3	29.1
1450.0	36.5	1000.3	29.1
1452.2	36.5	900.2	29.0
1454.3	36.5	1000.3	29.1
1456.5	37.0	1000.2	29.0
1458.7	36.0	1000.2	29.0
1460.8	36.5	1000.3	29.0
1463.0	36.0	1000.2	29.0
